,race,c-charge-degree,age-cat,priors-count,is-recid
2957,0.0,0.0,2,1,1
2958,0.0,0.0,0,0,0
2960,0.0,0.0,2,2,1
2961,1.0,1.0,2,1,0
2962,0.0,0.0,0,0,1
2963,0.0,0.0,0,2,0
2964,0.0,0.0,1,1,0
2965,1.0,0.0,1,0,1
2966,1.0,0.0,0,0,1
2968,1.0,0.0,1,2,0
2971,1.0,0.0,0,1,0
2972,0.0,1.0,1,0,1
2973,1.0,0.0,1,1,1
2974,0.0,0.0,1,2,1
2975,1.0,0.0,1,1,1
2976,0.0,1.0,1,1,0
2977,0.0,0.0,1,0,0
2978,0.0,1.0,1,2,0
2979,0.0,0.0,0,1,1
2981,0.0,0.0,1,1,1
2982,0.0,1.0,1,1,1
2983,1.0,0.0,1,1,1
2984,1.0,0.0,1,0,1
2985,0.0,1.0,1,1,0
2987,0.0,1.0,1,2,1
2988,0.0,0.0,1,0,0
2990,0.0,1.0,1,1,1
2991,0.0,1.0,2,0,1
2992,1.0,0.0,0,0,0
2993,1.0,1.0,1,2,1
2994,1.0,0.0,1,2,0
2995,1.0,0.0,1,1,1
2996,0.0,0.0,2,0,0
2997,0.0,0.0,1,2,0
2998,0.0,0.0,2,2,1
2999,0.0,1.0,2,2,1
3000,1.0,1.0,2,1,1
3002,1.0,1.0,1,0,0
3003,0.0,0.0,0,1,0
3005,1.0,0.0,1,2,1
3006,0.0,1.0,0,0,0
3008,0.0,0.0,1,2,0
3009,0.0,1.0,2,0,0
3010,0.0,0.0,1,2,0
3011,0.0,0.0,2,2,0
3012,0.0,0.0,1,1,0
3015,0.0,0.0,0,1,0
3016,1.0,1.0,2,0,1
3017,0.0,0.0,1,2,0
3018,0.0,1.0,1,0,1
3019,1.0,0.0,1,2,0
3020,0.0,0.0,1,1,1
3021,0.0,1.0,0,1,1
3022,0.0,0.0,0,2,0
3023,1.0,1.0,1,0,0
3024,0.0,0.0,0,1,1
3025,1.0,0.0,1,0,1
3027,0.0,0.0,1,1,0
3028,1.0,0.0,1,2,1
3029,1.0,0.0,0,1,1
3030,1.0,1.0,2,0,0
3031,1.0,0.0,1,1,1
3032,1.0,1.0,2,0,0
3033,0.0,0.0,1,2,0
3034,1.0,1.0,1,0,0
3035,0.0,0.0,0,1,0
3036,0.0,0.0,1,1,0
3038,0.0,0.0,1,2,0
3039,1.0,1.0,1,1,1
3040,0.0,1.0,1,2,0
3042,1.0,1.0,0,1,1
3043,1.0,0.0,1,1,1
3045,0.0,0.0,1,0,1
3046,0.0,0.0,0,1,0
3047,1.0,1.0,1,2,1
3048,1.0,1.0,1,1,0
3049,0.0,1.0,1,2,1
3050,1.0,1.0,2,0,1
3051,0.0,0.0,0,0,1
3052,0.0,1.0,1,2,1
3053,1.0,0.0,1,0,1
3054,1.0,0.0,2,2,0
3055,0.0,1.0,0,0,1
3056,0.0,0.0,1,2,0
3057,1.0,0.0,2,1,1
3058,1.0,1.0,1,0,1
3060,1.0,0.0,2,2,0
3061,0.0,1.0,1,1,0
3062,0.0,1.0,0,0,0
3065,0.0,0.0,2,2,1
3066,1.0,1.0,1,0,1
3068,0.0,0.0,0,1,0
3069,1.0,1.0,1,1,1
3071,1.0,1.0,1,0,0
3072,0.0,1.0,1,2,0
3073,0.0,1.0,2,0,1
3074,0.0,1.0,1,1,1
3075,1.0,1.0,2,0,1
3076,1.0,1.0,1,1,1
3079,0.0,1.0,0,0,1
3080,0.0,0.0,2,2,1
3081,0.0,0.0,0,1,0
3082,1.0,0.0,1,2,1
3084,1.0,0.0,1,1,0
3085,0.0,1.0,2,1,0
3086,1.0,0.0,2,0,0
3087,0.0,1.0,0,0,0
3088,0.0,0.0,1,2,1
3089,1.0,0.0,1,2,0
3090,0.0,0.0,1,1,1
3091,0.0,0.0,2,2,1
3092,0.0,0.0,1,2,0
3093,1.0,0.0,1,1,1
3094,1.0,1.0,1,0,1
3095,1.0,0.0,1,1,1
3096,0.0,0.0,0,1,0
3097,1.0,1.0,1,0,1
3098,0.0,1.0,2,1,0
3099,0.0,0.0,2,2,0
3101,1.0,0.0,0,1,0
3102,0.0,0.0,0,0,0
3103,0.0,0.0,0,0,0
3104,0.0,0.0,0,0,1
3105,0.0,0.0,2,1,1
3106,0.0,0.0,1,2,0
3108,0.0,0.0,1,2,0
3109,0.0,1.0,1,0,1
3110,1.0,0.0,2,1,1
3111,1.0,0.0,1,2,1
3113,0.0,0.0,2,1,1
3114,0.0,0.0,1,2,0
3115,0.0,0.0,1,1,0
3116,1.0,0.0,2,2,0
3118,1.0,0.0,0,1,1
3119,0.0,0.0,0,1,1
3120,1.0,0.0,2,1,1
3121,1.0,0.0,1,1,0
3122,1.0,0.0,1,1,1
3123,1.0,0.0,1,1,1
3124,0.0,0.0,0,0,1
3125,0.0,0.0,0,1,1
3126,1.0,1.0,2,0,1
3127,1.0,0.0,1,1,0
3128,0.0,0.0,1,1,0
3129,1.0,0.0,2,0,0
3130,1.0,0.0,0,1,1
3131,1.0,0.0,1,1,0
3132,0.0,0.0,1,2,1
3133,0.0,0.0,1,0,1
3134,0.0,0.0,1,2,0
3135,0.0,1.0,0,1,1
3136,1.0,1.0,1,2,0
3137,0.0,0.0,1,2,0
3138,0.0,0.0,2,1,1
3140,1.0,0.0,1,2,1
3141,0.0,0.0,1,2,0
3143,1.0,0.0,2,2,1
3145,0.0,0.0,1,0,0
3146,0.0,0.0,2,2,0
3147,1.0,0.0,1,2,0
3148,1.0,0.0,2,1,1
3149,1.0,1.0,0,0,1
3150,0.0,0.0,1,1,1
3151,0.0,1.0,1,1,0
3152,1.0,1.0,1,1,0
3153,0.0,0.0,2,2,0
3154,0.0,1.0,0,2,0
3155,0.0,1.0,1,2,0
3156,0.0,1.0,0,0,0
3158,0.0,0.0,2,1,1
3159,1.0,0.0,1,1,1
3160,1.0,1.0,1,2,1
3161,1.0,0.0,1,1,1
3162,0.0,0.0,1,1,1
3163,0.0,0.0,1,1,1
3164,1.0,1.0,1,1,1
3165,0.0,0.0,1,2,1
3167,1.0,1.0,2,0,1
3168,0.0,0.0,0,1,1
3169,0.0,0.0,1,1,0
3170,0.0,0.0,1,2,1
3171,1.0,1.0,2,1,0
3172,0.0,1.0,1,1,1
3173,0.0,0.0,1,1,0
3174,1.0,1.0,2,1,0
3175,0.0,0.0,1,0,0
3176,0.0,1.0,0,0,1
3177,0.0,0.0,1,2,0
3179,0.0,0.0,1,2,1
3181,0.0,0.0,1,2,0
3182,1.0,1.0,0,1,1
3183,1.0,0.0,2,1,0
3184,0.0,0.0,1,1,1
3185,0.0,0.0,1,2,0
3187,1.0,0.0,0,1,0
3188,0.0,0.0,1,1,0
3189,0.0,0.0,1,0,1
3190,1.0,1.0,1,0,1
3191,0.0,0.0,1,1,1
3192,0.0,0.0,1,1,0
3193,1.0,0.0,1,2,0
3194,0.0,0.0,2,1,0
3195,0.0,1.0,0,1,0
3196,1.0,0.0,1,1,1
3197,0.0,0.0,1,0,1
3199,1.0,0.0,1,2,0
3203,0.0,1.0,0,2,0
3204,0.0,0.0,1,2,0
3206,1.0,1.0,0,0,0
3207,0.0,0.0,0,0,1
3209,0.0,0.0,0,2,0
3214,1.0,0.0,2,0,1
3215,0.0,0.0,2,2,1
3216,0.0,0.0,1,2,0
3218,0.0,1.0,2,1,0
3219,1.0,0.0,2,0,0
3220,0.0,0.0,2,1,0
3221,0.0,0.0,1,2,1
3222,1.0,1.0,1,0,1
3223,0.0,0.0,1,2,0
3224,0.0,0.0,1,1,0
3226,0.0,0.0,1,1,1
3227,0.0,0.0,0,1,0
3228,0.0,0.0,1,2,0
3230,0.0,0.0,2,2,0
3231,0.0,0.0,0,0,0
3232,1.0,0.0,1,1,0
3233,0.0,1.0,0,1,0
3234,1.0,0.0,1,1,1
3235,1.0,0.0,2,2,1
3236,0.0,0.0,0,0,0
3238,0.0,1.0,2,2,0
3239,0.0,0.0,1,2,0
3240,0.0,0.0,0,2,0
3241,0.0,0.0,1,2,1
3242,1.0,1.0,0,0,0
3244,1.0,1.0,1,1,0
3247,0.0,0.0,1,1,0
3249,0.0,0.0,1,2,0
3250,0.0,0.0,2,1,1
3251,0.0,1.0,0,1,1
3252,0.0,0.0,1,1,1
3253,0.0,0.0,0,1,0
3255,0.0,0.0,0,2,0
3256,1.0,0.0,1,2,0
3257,0.0,0.0,1,1,1
3258,0.0,0.0,1,2,0
3259,1.0,1.0,1,1,1
3260,1.0,1.0,1,1,1
3261,1.0,0.0,1,2,0
3262,1.0,1.0,0,2,0
3263,0.0,0.0,2,2,0
3264,0.0,0.0,1,2,0
3266,1.0,0.0,1,1,0
3267,1.0,0.0,1,1,1
3268,1.0,0.0,1,1,1
3269,0.0,0.0,1,1,0
3270,0.0,1.0,0,0,0
3271,0.0,0.0,1,2,0
3272,0.0,0.0,1,0,0
3274,1.0,1.0,1,0,1
3275,0.0,0.0,1,2,0
3276,1.0,1.0,1,0,1
3277,0.0,0.0,1,2,0
3278,1.0,1.0,1,0,0
3279,1.0,0.0,1,1,0
3280,0.0,0.0,1,2,0
3281,0.0,0.0,1,0,1
3282,0.0,0.0,2,2,0
3283,1.0,1.0,0,1,0
3284,0.0,1.0,1,2,0
3285,0.0,0.0,1,2,0
3286,0.0,0.0,1,0,1
3287,1.0,0.0,1,2,1
3288,1.0,0.0,0,1,1
3289,0.0,1.0,2,2,0
3290,1.0,0.0,0,0,0
3291,1.0,0.0,1,2,1
3292,0.0,0.0,0,0,1
3293,0.0,0.0,1,1,1
3294,0.0,0.0,1,2,0
3295,1.0,1.0,1,0,1
3296,0.0,1.0,0,0,1
3297,1.0,0.0,1,1,1
3298,1.0,0.0,1,0,1
3299,0.0,0.0,0,1,0
3300,0.0,1.0,0,0,0
3301,0.0,0.0,2,1,1
3302,0.0,0.0,0,1,0
3303,0.0,0.0,0,1,0
3304,0.0,0.0,0,1,0
3305,1.0,0.0,1,2,0
3306,0.0,1.0,0,1,0
3307,1.0,0.0,1,1,0
3308,1.0,1.0,1,1,1
3310,0.0,0.0,0,1,0
3311,1.0,0.0,1,0,1
3312,0.0,1.0,0,1,0
3313,0.0,0.0,1,1,1
3314,0.0,0.0,2,2,1
3315,0.0,1.0,1,1,0
3316,0.0,1.0,1,2,0
3317,0.0,0.0,1,1,1
3318,1.0,1.0,1,1,1
3320,0.0,1.0,1,0,1
3321,1.0,0.0,2,0,0
3322,1.0,1.0,1,1,0
3323,0.0,1.0,0,0,1
3324,0.0,1.0,1,0,1
3325,0.0,0.0,1,2,0
3326,0.0,0.0,2,2,1
3327,1.0,0.0,1,1,0
3328,0.0,1.0,1,2,0
3330,1.0,1.0,1,2,0
3331,0.0,0.0,1,2,0
3332,1.0,1.0,2,0,1
3333,0.0,0.0,1,1,1
3334,0.0,0.0,1,2,0
3335,0.0,0.0,0,0,0
3336,1.0,0.0,2,2,0
3337,0.0,0.0,1,2,0
3338,0.0,0.0,0,1,0
3340,0.0,0.0,1,2,0
3341,0.0,1.0,2,0,1
3342,0.0,1.0,1,0,1
3343,0.0,0.0,0,2,0
3344,0.0,0.0,1,1,0
3345,0.0,0.0,1,2,1
3346,1.0,1.0,1,0,1
3348,0.0,0.0,1,1,1
3349,0.0,0.0,0,0,0
3350,0.0,1.0,1,1,1
3351,0.0,1.0,1,1,0
3352,1.0,0.0,1,2,0
3354,0.0,0.0,1,1,0
3355,1.0,0.0,0,0,0
3356,0.0,1.0,1,0,0
3357,0.0,1.0,2,2,0
3358,0.0,0.0,2,2,1
3359,1.0,1.0,0,1,1
3360,0.0,0.0,1,1,0
3362,1.0,1.0,1,0,0
3363,0.0,0.0,1,2,0
3364,0.0,1.0,1,1,1
3365,1.0,0.0,2,1,1
3366,0.0,0.0,1,1,0
3367,0.0,0.0,1,2,0
3368,0.0,1.0,1,2,0
3369,0.0,0.0,1,2,0
3370,0.0,1.0,2,1,1
3371,0.0,0.0,1,2,0
3372,0.0,0.0,1,1,1
3373,1.0,0.0,1,0,1
3375,1.0,0.0,1,2,1
3376,1.0,1.0,1,2,1
3377,0.0,0.0,0,2,0
3379,1.0,0.0,1,0,1
3380,0.0,0.0,1,2,1
3381,0.0,1.0,1,0,0
3382,0.0,0.0,1,1,1
3383,0.0,1.0,1,1,1
3385,0.0,0.0,1,1,1
3386,0.0,0.0,1,2,0
3388,1.0,0.0,2,1,1
3389,1.0,0.0,2,1,1
3390,0.0,1.0,0,1,1
3391,0.0,0.0,1,0,1
3392,0.0,0.0,2,2,1
3393,1.0,0.0,2,2,1
3394,0.0,0.0,1,2,0
3395,1.0,0.0,1,1,1
3398,0.0,1.0,2,2,0
3399,0.0,0.0,1,2,0
3400,0.0,0.0,2,0,1
3402,0.0,1.0,2,0,0
3403,1.0,0.0,1,0,1
3404,0.0,0.0,0,1,0
3405,0.0,0.0,0,1,0
3406,0.0,0.0,1,2,1
3407,1.0,0.0,0,2,0
3408,1.0,0.0,1,1,0
3409,0.0,1.0,1,0,0
3410,1.0,0.0,1,0,1
3413,1.0,0.0,1,0,1
3414,0.0,1.0,1,2,0
3415,0.0,0.0,1,0,0
3416,1.0,0.0,2,1,1
3417,1.0,0.0,2,2,0
3418,0.0,0.0,0,0,0
3419,0.0,0.0,0,1,0
3420,0.0,0.0,1,0,0
3421,0.0,0.0,0,1,0
3422,0.0,0.0,1,2,1
3423,0.0,0.0,2,2,1
3425,1.0,0.0,0,1,0
3426,0.0,0.0,1,2,1
3427,0.0,0.0,0,0,0
3428,1.0,0.0,1,1,1
3429,1.0,1.0,2,0,1
3430,0.0,0.0,0,1,0
3431,0.0,1.0,1,2,1
3432,0.0,0.0,1,0,1
3433,1.0,0.0,0,1,1
3435,1.0,0.0,1,1,0
3436,0.0,0.0,1,1,1
3437,1.0,1.0,2,1,1
3439,0.0,1.0,1,0,1
3440,1.0,1.0,1,0,0
3441,1.0,0.0,2,1,1
3442,0.0,0.0,0,1,0
3444,0.0,0.0,0,1,0
3445,1.0,0.0,2,1,1
3446,0.0,1.0,1,0,1
3447,1.0,0.0,1,0,0
3448,1.0,0.0,1,0,1
3449,0.0,1.0,0,0,0
3450,0.0,0.0,1,2,1
3451,1.0,0.0,2,1,1
3452,1.0,0.0,0,0,0
3454,1.0,0.0,1,1,0
3456,1.0,0.0,1,0,0
3458,1.0,0.0,2,1,0
3459,0.0,0.0,1,2,0
3460,1.0,1.0,2,0,1
3461,0.0,0.0,1,2,1
3462,0.0,0.0,1,2,1
3463,0.0,0.0,1,1,0
3464,0.0,1.0,1,2,0
3465,1.0,1.0,1,2,1
3466,0.0,0.0,1,0,0
3467,0.0,0.0,1,2,1
3469,1.0,1.0,1,0,1
3470,1.0,0.0,1,2,0
3471,1.0,1.0,1,0,0
3472,0.0,0.0,1,2,1
3474,0.0,1.0,1,1,0
3476,1.0,1.0,0,1,0
3477,1.0,0.0,2,0,1
3478,0.0,0.0,1,2,1
3479,1.0,0.0,2,1,0
3480,1.0,1.0,1,1,0
3481,1.0,0.0,1,1,0
3482,0.0,1.0,1,0,0
3483,0.0,1.0,1,0,1
3484,1.0,0.0,1,2,1
3485,0.0,0.0,0,0,1
3486,0.0,1.0,1,2,1
3487,1.0,0.0,2,2,1
3488,0.0,1.0,2,1,0
3489,1.0,0.0,2,2,0
3490,1.0,0.0,1,2,0
3491,1.0,1.0,2,1,1
3492,1.0,0.0,1,0,1
3493,0.0,1.0,1,2,1
3494,0.0,0.0,1,2,1
3495,0.0,1.0,1,0,0
3496,1.0,0.0,0,0,0
3497,1.0,0.0,1,1,0
3498,1.0,1.0,0,0,1
3499,0.0,1.0,0,0,0
3500,0.0,1.0,0,1,0
3502,0.0,1.0,1,0,0
3503,1.0,0.0,2,2,1
3504,0.0,1.0,1,1,1
3505,1.0,1.0,1,0,1
3506,1.0,0.0,2,0,1
3507,1.0,0.0,2,2,0
3508,0.0,0.0,1,1,0
3509,0.0,1.0,2,0,1
3510,0.0,1.0,0,1,1
3511,1.0,0.0,1,1,0
3512,0.0,0.0,1,0,1
3515,0.0,0.0,2,1,1
3516,0.0,0.0,1,2,1
3517,0.0,0.0,1,2,0
3518,0.0,1.0,1,2,0
3520,0.0,0.0,0,1,0
3521,1.0,0.0,1,1,1
3522,0.0,1.0,1,0,0
3523,1.0,0.0,1,2,0
3524,0.0,0.0,0,1,1
3525,0.0,0.0,0,0,0
3526,1.0,0.0,1,1,1
3527,0.0,1.0,2,1,1
3528,1.0,0.0,2,1,1
3529,0.0,0.0,1,1,0
3530,0.0,1.0,0,0,1
3531,1.0,0.0,2,0,1
3532,0.0,0.0,1,2,1
3533,0.0,0.0,0,1,0
3534,0.0,0.0,1,2,0
3535,0.0,1.0,1,1,1
3536,0.0,1.0,1,2,1
3539,0.0,0.0,0,1,0
3540,1.0,0.0,1,2,0
3541,0.0,1.0,1,1,1
3542,1.0,1.0,1,0,1
3543,0.0,0.0,1,0,1
3544,0.0,0.0,0,1,0
3545,1.0,0.0,2,1,1
3546,0.0,0.0,1,0,0
3547,1.0,0.0,1,2,1
3548,0.0,0.0,1,1,1
3549,1.0,0.0,1,2,0
3550,0.0,1.0,1,2,0
3551,0.0,0.0,0,1,0
3552,1.0,1.0,1,1,0
3553,1.0,1.0,2,2,0
3554,0.0,0.0,0,1,0
3555,0.0,1.0,2,1,0
3557,1.0,1.0,2,1,1
3558,0.0,0.0,0,1,0
3560,0.0,0.0,1,1,0
3561,0.0,1.0,2,0,1
3562,0.0,1.0,1,2,0
3563,0.0,0.0,1,1,0
3564,1.0,0.0,1,1,0
3565,0.0,1.0,1,2,0
3566,0.0,0.0,2,2,1
3567,0.0,1.0,1,2,0
3568,1.0,0.0,1,0,1
3569,1.0,0.0,1,1,1
3570,1.0,0.0,1,1,1
3571,0.0,0.0,0,2,0
3572,1.0,0.0,1,0,0
3573,1.0,0.0,1,2,1
3574,0.0,0.0,1,2,0
3575,0.0,0.0,0,1,0
3576,0.0,1.0,2,0,1
3577,0.0,0.0,1,2,0
3578,0.0,0.0,1,1,1
3579,0.0,0.0,0,1,0
3580,0.0,0.0,0,0,0
3581,1.0,0.0,1,0,0
3582,0.0,0.0,0,0,1
3583,0.0,0.0,1,2,1
3584,0.0,1.0,1,0,1
3586,1.0,0.0,1,0,1
3587,0.0,0.0,0,1,1
3589,1.0,0.0,1,2,1
3590,1.0,0.0,2,1,1
3591,0.0,0.0,0,0,0
3592,0.0,0.0,1,0,1
3593,0.0,0.0,0,2,0
3594,1.0,0.0,0,0,1
3595,1.0,0.0,1,1,1
3597,0.0,0.0,2,2,1
3598,0.0,0.0,0,1,1
3600,1.0,0.0,2,2,1
3601,0.0,0.0,1,1,0
3602,0.0,0.0,0,1,0
3603,0.0,0.0,2,0,1
3604,1.0,0.0,0,1,0
3606,0.0,1.0,1,1,1
3607,1.0,1.0,1,0,1
3610,0.0,1.0,2,1,1
3612,1.0,1.0,1,1,0
3613,0.0,1.0,1,0,1
3614,1.0,0.0,2,1,1
3616,0.0,0.0,1,2,1
3617,1.0,0.0,1,2,0
3618,1.0,0.0,1,0,1
3619,0.0,0.0,1,1,1
3620,1.0,0.0,0,1,0
3623,1.0,0.0,0,1,0
3624,0.0,0.0,2,1,1
3625,0.0,1.0,0,1,0
3626,0.0,0.0,1,2,0
3627,0.0,1.0,1,0,1
3628,1.0,1.0,2,1,0
3629,0.0,0.0,0,1,1
3630,1.0,0.0,1,2,0
3631,1.0,1.0,2,0,1
3633,0.0,0.0,0,2,0
3634,0.0,0.0,1,2,1
3635,0.0,0.0,2,2,0
3636,1.0,0.0,0,0,1
3637,0.0,1.0,1,2,1
3638,0.0,0.0,2,2,0
3639,0.0,1.0,2,0,0
3640,1.0,1.0,1,1,1
3642,0.0,0.0,1,0,1
3643,1.0,0.0,1,0,0
3644,0.0,0.0,1,2,0
3645,0.0,0.0,1,0,1
3646,0.0,0.0,2,2,1
3648,0.0,1.0,1,2,1
3649,1.0,0.0,1,1,1
3650,0.0,0.0,1,1,0
3651,0.0,0.0,1,2,0
3653,0.0,0.0,0,1,0
3654,0.0,0.0,1,2,1
3655,0.0,1.0,1,2,0
3656,0.0,0.0,2,2,1
3657,0.0,0.0,1,2,0
3658,0.0,0.0,1,2,0
3659,1.0,1.0,1,1,1
3660,0.0,0.0,1,2,0
3661,1.0,0.0,1,2,0
3662,1.0,1.0,1,2,0
3663,1.0,1.0,0,1,0
3664,1.0,0.0,1,0,1
3666,1.0,1.0,1,0,1
3667,0.0,1.0,1,0,0
3668,1.0,0.0,2,1,1
3669,1.0,1.0,1,1,0
3670,0.0,0.0,1,2,1
3671,0.0,0.0,1,0,1
3672,1.0,0.0,1,1,1
3673,0.0,0.0,2,2,0
3675,0.0,0.0,2,2,1
3676,1.0,1.0,2,0,0
3677,0.0,0.0,1,1,0
3678,1.0,1.0,2,1,1
3679,1.0,1.0,2,1,1
3680,0.0,0.0,1,2,0
3681,1.0,0.0,2,1,1
3682,1.0,1.0,1,0,0
3683,0.0,0.0,1,2,0
3684,1.0,0.0,1,1,1
3686,1.0,1.0,1,2,0
3687,0.0,1.0,1,0,1
3688,1.0,0.0,1,0,1
3689,1.0,1.0,2,1,1
3692,1.0,0.0,1,2,0
3694,0.0,0.0,0,2,0
3695,0.0,1.0,1,0,0
3696,1.0,0.0,1,1,1
3697,0.0,0.0,1,2,1
3698,1.0,0.0,1,2,1
3699,0.0,0.0,1,1,0
3700,0.0,0.0,1,0,1
3701,1.0,1.0,1,0,1
3702,0.0,0.0,1,2,0
3703,0.0,0.0,0,0,0
3704,1.0,1.0,1,1,1
3705,1.0,0.0,1,0,1
3706,0.0,0.0,1,1,1
3707,1.0,0.0,2,2,1
3708,1.0,0.0,1,1,0
3710,0.0,0.0,1,1,1
3711,0.0,0.0,1,2,0
3712,1.0,0.0,0,2,0
3713,1.0,0.0,1,1,0
3715,0.0,0.0,1,2,0
3716,1.0,1.0,2,2,0
3717,1.0,1.0,0,0,1
3718,1.0,0.0,2,2,0
3719,0.0,0.0,1,2,0
3720,0.0,1.0,1,2,0
3721,0.0,0.0,1,2,0
3722,0.0,0.0,0,0,1
3724,1.0,1.0,2,0,1
3725,1.0,0.0,1,1,0
3726,1.0,0.0,0,1,0
3727,1.0,1.0,1,1,1
3728,1.0,1.0,1,0,0
3729,0.0,0.0,1,2,0
3730,1.0,1.0,2,0,1
3731,1.0,1.0,1,2,0
3732,0.0,1.0,0,0,1
3735,1.0,0.0,1,2,0
3738,0.0,0.0,2,2,1
3739,1.0,0.0,2,1,0
3741,0.0,0.0,1,2,1
3742,0.0,1.0,1,1,0
3743,0.0,0.0,0,1,1
3744,0.0,0.0,2,2,1
3745,0.0,1.0,0,1,0
3746,1.0,1.0,2,1,1
3747,0.0,0.0,0,1,0
3748,1.0,1.0,2,1,0
3749,0.0,0.0,1,2,1
3750,0.0,0.0,1,1,1
3751,1.0,1.0,0,2,0
3752,0.0,0.0,1,2,0
3753,1.0,0.0,1,2,0
3754,1.0,1.0,1,0,0
3755,0.0,0.0,0,0,1
3756,0.0,0.0,1,0,0
3757,1.0,1.0,2,0,1
3758,0.0,0.0,2,1,1
3759,0.0,0.0,1,1,0
3760,0.0,1.0,1,2,0
3761,1.0,1.0,1,0,1
3762,0.0,0.0,1,1,1
3763,1.0,1.0,2,0,1
3764,0.0,0.0,1,1,1
3765,0.0,0.0,0,1,0
3767,0.0,0.0,2,2,0
3768,1.0,1.0,1,0,1
3769,0.0,0.0,1,2,0
3770,1.0,0.0,2,1,1
3771,0.0,0.0,1,2,1
3772,0.0,1.0,1,1,1
3773,0.0,0.0,1,1,1
3774,1.0,1.0,1,0,1
3775,1.0,0.0,1,0,1
3776,1.0,1.0,1,0,0
3778,0.0,0.0,2,2,1
3779,0.0,1.0,2,2,1
3780,0.0,1.0,1,1,1
3781,1.0,0.0,1,2,0
3782,0.0,0.0,1,1,1
3783,1.0,0.0,2,1,1
3784,1.0,0.0,1,1,1
3786,0.0,1.0,1,2,0
3788,1.0,0.0,1,1,0
3789,0.0,0.0,1,0,1
3790,1.0,1.0,2,0,1
3793,1.0,1.0,1,1,0
3794,0.0,0.0,1,1,0
3795,1.0,1.0,1,0,1
3798,0.0,1.0,1,2,1
3799,1.0,0.0,2,2,0
3800,0.0,0.0,0,2,0
3801,1.0,0.0,1,0,0
3802,0.0,0.0,1,2,0
3803,0.0,1.0,2,2,0
3804,0.0,1.0,1,2,0
3805,0.0,0.0,0,1,0
3806,0.0,0.0,2,2,1
3807,0.0,0.0,1,0,0
3808,1.0,1.0,1,0,0
3809,0.0,0.0,1,1,0
3810,1.0,1.0,1,0,0
3811,0.0,0.0,0,0,1
3812,1.0,0.0,0,1,0
3813,1.0,1.0,1,1,1
3814,0.0,1.0,1,0,1
3815,0.0,0.0,0,2,0
3816,1.0,0.0,2,0,1
3817,0.0,1.0,0,1,0
3818,0.0,0.0,1,2,0
3819,1.0,0.0,1,1,1
3820,0.0,0.0,0,1,1
3821,1.0,0.0,2,1,1
3822,1.0,0.0,2,1,1
3823,1.0,1.0,2,1,0
3824,0.0,1.0,0,1,0
3825,1.0,1.0,1,0,1
3826,1.0,1.0,1,0,0
3827,1.0,1.0,1,1,1
3828,0.0,0.0,1,2,0
3830,0.0,0.0,1,1,1
3831,0.0,1.0,1,0,1
3832,1.0,1.0,1,1,0
3833,1.0,0.0,1,2,0
3834,0.0,0.0,2,1,1
3835,0.0,0.0,1,0,0
3836,0.0,1.0,1,0,1
3837,0.0,0.0,1,2,0
3838,0.0,0.0,0,1,1
3839,1.0,1.0,1,0,1
3840,1.0,0.0,1,1,0
3841,0.0,0.0,2,2,0
3843,0.0,0.0,1,2,0
3845,1.0,0.0,1,1,0
3846,1.0,0.0,2,1,1
3847,0.0,0.0,1,2,0
3848,0.0,1.0,0,0,0
3849,0.0,0.0,1,2,0
3851,0.0,0.0,1,0,1
3852,0.0,0.0,1,0,1
3853,0.0,0.0,1,0,0
3854,1.0,0.0,1,1,0
3855,1.0,0.0,2,1,0
3856,1.0,1.0,2,0,1
3857,0.0,0.0,0,1,0
3858,0.0,0.0,2,1,0
3859,0.0,1.0,1,0,0
3860,1.0,0.0,1,0,1
3861,0.0,0.0,0,0,0
3862,1.0,0.0,0,1,1
3863,1.0,0.0,1,2,1
3864,1.0,1.0,0,0,1
3865,0.0,0.0,1,0,1
3866,1.0,0.0,1,2,1
3868,0.0,0.0,0,2,0
3869,0.0,0.0,1,2,0
3870,1.0,0.0,2,2,0
3871,0.0,1.0,1,1,1
3872,0.0,0.0,1,2,1
3873,1.0,1.0,1,1,0
3875,0.0,0.0,1,1,1
3876,1.0,0.0,0,0,0
3877,0.0,1.0,1,2,0
3878,0.0,1.0,1,1,0
3879,0.0,1.0,1,1,0
3880,1.0,1.0,2,2,0
3881,1.0,0.0,1,1,1
3882,0.0,1.0,1,2,0
3883,0.0,1.0,2,0,1
3884,1.0,0.0,2,0,1
3885,1.0,0.0,1,1,0
3886,1.0,0.0,1,0,0
3887,1.0,0.0,1,1,0
3888,1.0,0.0,1,2,0
3889,0.0,0.0,2,1,0
3890,0.0,0.0,1,0,0
3891,0.0,0.0,0,1,0
3892,0.0,1.0,1,0,0
3893,0.0,1.0,1,2,0
3894,1.0,0.0,2,1,1
3895,1.0,0.0,1,1,0
3898,1.0,1.0,1,1,1
3899,1.0,1.0,2,1,1
3901,0.0,0.0,1,2,1
3904,1.0,1.0,1,2,1
3906,0.0,0.0,0,1,0
3907,1.0,1.0,2,0,1
3908,1.0,0.0,0,1,0
3909,0.0,0.0,0,1,1
3910,1.0,1.0,0,2,0
3911,0.0,0.0,1,2,0
3912,1.0,0.0,2,2,0
3913,1.0,1.0,1,0,0
3914,1.0,0.0,1,1,1
3915,1.0,0.0,2,1,1
3916,1.0,1.0,2,2,0
3917,0.0,0.0,0,1,1
3918,1.0,0.0,2,1,1
